Season,SeasonEndYear,PlayerKeyRaw,PlayerName,PlayoffTeam,Pos,PlayoffGames,PlayoffGamesStarted,PlayoffMinutes,PlayoffPoints,PlayoffRebounds,PlayoffAssists,PlayoffSteals,PlayoffBlocks,PlayoffTurnovers,PlayoffTS_Pct,PlayoffProductionScore,PlayoffEstimatedWinShares,PlayerKey,PlayerSeasonKey,PlayerKey_Fact,PlayerSeasonKey_Fact,Salary,SalaryMillions,ContractTier,PlayerValueTier,PlayoffValueScore,CostPerPlayoffPoint,CostPerPlayoffEstimatedWinShare
2021-22,2022,duncan robinson,Duncan Robinson,MIA,F,13,,158.6,72.8,23.400000000000002,5.2,3.9,1.3,2.6,0.606060606060606,121.68,0.4056,P00272,P00272-2022,P00272,P00272-2022,15650000.0,15.65,Mid-Tier Rotation Contract,High-Cost Low-Return,7.775079872204473,214972.5274725275,38584812.62327416
2021-22,2022,larry nance jr,Larry Nance Jr.,NOP,F,6,,130.2,55.199999999999996,34.8,10.8,3.0,1.7999999999999998,6.0,0.6308283049917717,121.56,0.4052,P00615,P00615-2022,P00615,P00615-2022,10690909.0,10.690909,Mid-Tier Rotation Contract,High-Cost Low-Return,11.370408259952452,193675.88768115942,26384276.900296148
2021-22,2022,dewayne dedmon,Dewayne Dedmon,MIA,C,14,,138.6,53.199999999999996,42.0,5.6000000000000005,1.4000000000000001,2.8000000000000003,7.0,0.5283648498331479,117.60000000000001,0.392,P00252,P00252-2022,P00252,P00252-2022,1669178.0,1.669178,Minimum / Two-Way / Replacement,Efficient Role Player,70.45384015365647,31375.526315789477,4258107.142857143
2021-22,2022,nemanja bjelica,Nemanja Bjelica,GSW,PF,15,,150.0,43.5,31.5,16.5,4.5,1.5,7.5,0.5753968253968255,116.55,0.3885,P00727,P00727-2022,P00727,P00727-2022,1669178.0,1.669178,Minimum / Two-Way / Replacement,Efficient Role Player,69.8247880094274,38371.90804597701,4296468.468468469
2021-22,2022,patrick williams,Patrick Williams,CHI,F,5,,153.0,59.0,27.0,4.0,5.0,3.0,7.0,0.5690586419753086,114.4,0.38133333333333336,P00774,P00774-2022,P00774,P00774-2022,7422000.0,7.422,Low-Cost Rotation Contract,Insufficient Minutes / Context,15.41363513877661,125796.61016949153,19463286.713286713
2021-22,2022,jaden mcdaniels,Jaden McDaniels,MIN,F,6,,130.2,55.800000000000004,16.799999999999997,4.199999999999999,1.7999999999999998,10.8,6.0,0.7066869300911854,114.06000000000002,0.38020000000000004,P00389,P00389-2022,P00389,P00389-2022,2063280.0,2.06328,Minimum / Two-Way / Replacement,Efficient Role Player,55.2809119460277,36976.344086021505,5426827.98527091
2021-22,2022,precious achiuwa,Precious Achiuwa,TOR,PF,6,,166.8,61.199999999999996,28.799999999999997,6.0,1.2000000000000002,4.800000000000001,9.0,0.5397967823878069,113.75999999999999,0.3792,P00787,P00787-2022,P00787,P00787-2022,2711280.0,2.71128,Minimum / Two-Way / Replacement,Efficient Role Player,41.95804195804195,44301.96078431373,7150000.0
2021-22,2022,jarred vanderbilt,Jarred Vanderbilt,MIN,F,6,,129.0,33.0,43.2,4.199999999999999,7.199999999999999,1.7999999999999998,4.800000000000001,0.5240091463414634,113.34,0.3778,P00432,P00432-2022,P00432,P00432-2022,4050000.0,4.05,Low-Cost Rotation Contract,Market Neutral,27.985185185185188,122727.27272727272,10719957.649550026
2021-22,2022,bruce brown,Bruce Brown,BRK,G,4,,139.2,56.0,19.2,11.2,5.2,3.2,9.2,0.673076923076923,111.83999999999999,0.37279999999999996,P00103,P00103-2022,P00103,P00103-2022,4736102.0,4.736102,Low-Cost Rotation Contract,Market Neutral,23.614356278644337,84573.25,12704136.266094422
2021-22,2022,landry shamet,Landry Shamet,PHO,G,12,,192.0,51.599999999999994,20.4,15.600000000000001,6.0,0.0,7.199999999999999,0.5042213883677298,110.27999999999999,0.3676,P00613,P00613-2022,P00613,P00613-2022,3768342.0,3.768342,Low-Cost Rotation Contract,Market Neutral,29.264859718146596,73029.88372093024,10251202.39390642
2021-22,2022,ziaire williams,Ziaire Williams,MEM,F,10,,168.0,69.0,16.0,5.0,5.0,0.0,2.0,0.5977130977130978,108.7,0.36233333333333334,P00996,P00996-2022,P00996,P00996-2022,4373040.0,4.37304,Low-Cost Rotation Contract,Market Neutral,24.856850154583544,63377.391304347824,12069107.635694573
2021-22,2022,kevin huerter,Kevin Huerter,ATL,G,5,,154.0,46.0,15.0,19.0,6.0,3.0,11.0,0.4716981132075472,108.5,0.3616666666666667,P00573,P00573-2022,P00573,P00573-2022,4253357.0,4.253357,Low-Cost Rotation Contract,Market Neutral,25.509262448461296,92464.28260869565,11760434.101382488
2021-22,2022,bogdan bogdanovic,Bogdan Bogdanovic,ATL,G,4,,107.2,57.2,19.2,12.0,1.2,1.2,4.0,0.5335820895522388,101.44,0.33813333333333334,P00082,P00082-2022,P00082,P00082-2022,18000000.0,18.0,Mid-Tier Rotation Contract,High-Cost Low-Return,5.635555555555555,314685.31468531466,53233438.485804416
2021-22,2022,royce o neale,Royce O'Neale,UTA,F,6,,187.8,37.2,34.2,9.0,3.0,1.2000000000000002,3.0,0.5225893459204316,101.34,0.3378,P00824,P00824-2022,P00824,P00824-2022,8800000.0,8.8,Low-Cost Rotation Contract,Market Neutral,11.51590909090909,236559.13978494622,26050917.702782713
2021-22,2022,delon wright,Delon Wright,ATL,G,5,,137.0,41.0,24.0,14.0,4.0,1.0,5.0,0.6219660194174758,100.8,0.33599999999999997,P00231,P00231-2022,P00231,P00231-2022,8526316.0,8.526316,Low-Cost Rotation Contract,Market Neutral,11.822221930315509,207958.92682926828,25375940.476190478
2021-22,2022,steven adams,Steven Adams,MEM,C,7,,114.10000000000001,23.8,44.800000000000004,14.700000000000001,0.7000000000000001,0.7000000000000001,4.2,0.458963282937365,99.60999999999999,0.3320333333333333,P00871,P00871-2022,P00871,P00871-2022,17073171.0,17.073171,Mid-Tier Rotation Contract,High-Cost Low-Return,5.834299908318144,717360.1260504201,51420051.19967876
2021-22,2022,georges niang,Georges Niang,PHI,F,12,,198.0,57.599999999999994,18.0,10.8,3.5999999999999996,0.0,7.199999999999999,0.5870841487279843,98.99999999999999,0.32999999999999996,P00321,P00321-2022,P00321,P00321-2022,3300000.0,3.3,Minimum / Two-Way / Replacement,Market Neutral,29.999999999999996,57291.66666666667,10000000.000000002
2021-22,2022,seth curry,Seth Curry,BRK,G,4,,132.0,58.0,10.0,12.0,1.2,3.2,3.2,0.7141449960598896,97.99999999999999,0.3266666666666666,P00850,P00850-2022,P00850,P00850-2022,8207518.0,8.207518,Low-Cost Rotation Contract,Market Neutral,11.940272321059787,141508.93103448275,25125055.10204082
2021-22,2022,xavier tillman,Xavier Tillman,MEM,F,9,,138.6,39.6,29.7,6.3,6.3,0.9,9.9,0.7078507078507079,96.39,0.3213,P00981,P00981-2022,P00981,P00981-2022,1517981.0,1.517981,Minimum / Two-Way / Replacement,Market Neutral,63.49881849641069,38332.85353535353,4724497.3544973545
2021-22,2022,alex caruso,Alex Caruso,CHI,G,4,,113.2,25.2,11.2,17.2,5.2,4.0,1.2,0.5431034482758621,90.83999999999999,0.30279999999999996,P00025,P00025-2022,P00025,P00025-2022,8650651.0,8.650651,Low-Cost Rotation Contract,Market Neutral,10.500943801801736,343279.8015873016,28568860.634081908
2021-22,2022,jose alvarado,Jose Alvarado,NOP,G,6,,117.0,48.0,7.800000000000001,9.0,7.199999999999999,1.2000000000000002,7.199999999999999,0.6184291898577613,88.85999999999999,0.29619999999999996,P00508,P00508-2022,P00508,P00508-2022,150000.0,0.15,Minimum / Two-Way / Replacement,Efficient Role Player,592.4,3125.0,506414.5847400406
2021-22,2022,john collins,John Collins,ATL,F,5,,122.0,47.0,23.0,6.0,2.0,1.0,5.0,0.5414746543778802,87.6,0.292,P00483,P00483-2022,P00483,P00483-2022,23000000.0,23.0,High-Salary Starter,High-Cost Low-Return,3.808695652173913,489361.7021276596,78767123.28767124
2021-22,2022,demarcus cousins,DeMarcus Cousins,DEN,C,5,,57.0,53.0,17.0,6.0,3.0,1.0,7.0,0.7443820224719101,87.4,0.29133333333333333,P00226,P00226-2022,P00226,P00226-2022,431684.0,0.431684,Minimum / Two-Way / Replacement,Efficient Role Player,202.46291268613152,8144.981132075472,1481752.8604118994
2021-22,2022,matisse thybulle,Matisse Thybulle,PHI,G,9,,136.79999999999998,27.0,9.0,3.6,7.2,7.2,1.8,0.5296610169491526,84.60000000000001,0.28200000000000003,P00672,P00672-2022,P00672,P00672-2022,2840160.0,2.84016,Minimum / Two-Way / Replacement,Market Neutral,29.787054250464767,105191.11111111111,10071489.361702127
2021-22,2022,jordan mclaughlin,Jordan McLaughlin,MIN,G,5,,83.0,31.0,12.0,17.0,5.0,0.0,2.0,0.8262260127931769,83.9,0.2796666666666667,P00502,P00502-2022,P00502,P00502-2022,2000000.0,2.0,Minimum / Two-Way / Replacement,Market Neutral,41.95,64516.12903225807,7151370.679380215
2021-22,2022,malik beasley,Malik Beasley,MIN,SG,6,,118.80000000000001,51.0,19.799999999999997,4.199999999999999,1.7999999999999998,1.2000000000000002,7.199999999999999,0.5490956072351422,82.85999999999999,0.27619999999999995,P00646,P00646-2022,P00646,P00646-2022,14491964.0,14.491964,Mid-Tier Rotation Contract,High-Cost Low-Return,5.717651520525443,284156.1568627451,52469094.85879798
2021-22,2022,onyeka okongwu,Onyeka Okongwu,ATL,F,5,,108.0,26.0,27.0,2.0,4.0,4.0,4.0,0.6372549019607844,81.4,0.27133333333333337,P00755,P00755-2022,P00755,P00755-2022,6104280.0,6.10428,Low-Cost Rotation Contract,Market Neutral,13.334906000380062,234780.0,22497346.437346436
2021-22,2022,danilo gallinari,Danilo Gallinari,ATL,PF,5,,112.0,51.0,21.0,4.0,1.0,0.0,5.0,0.511637239165329,80.2,0.26733333333333337,P00199,P00199-2022,P00199,P00199-2022,20475000.0,20.475,High-Salary Starter,High-Cost Low-Return,3.916971916971917,401470.5882352941,76589775.56109725
2021-22,2022,bones hyland,Bones Hyland,DEN,G,5,,87.0,46.0,10.0,16.0,1.0,0.0,6.0,0.5455407969639469,79.0,0.2633333333333333,P00085,P00085-2022,P00085,P00085-2022,2096880.0,2.09688,Minimum / Two-Way / Replacement,Efficient Role Player,37.67502193735454,45584.34782608696,7962835.443037976
2021-22,2022,hassan whiteside,Hassan Whiteside,UTA,C,6,,64.80000000000001,10.8,31.200000000000003,0.0,1.7999999999999998,7.800000000000001,0.0,0.38994800693240905,77.04,0.25680000000000003,P00340,P00340-2022,P00340,P00340-2022,1669178.0,1.669178,Minimum / Two-Way / Replacement,Efficient Role Player,46.15445446800761,154553.5185185185,6499914.330218067
2021-22,2022,goran dragic,Goran Dragic,BRK,PG,4,,79.2,42.0,18.0,6.0,3.2,0.0,5.2,0.6386861313868613,76.99999999999999,0.2566666666666666,P00325,P00325-2022,P00325,P00325-2022,460463.0,0.460463,Minimum / Two-Way / Replacement,Insufficient Minutes / Context,167.2229907723313,10963.404761904761,1794011.6883116888
2021-22,2022,jevon carter,Jevon Carter,MIL,G,11,,126.5,23.1,16.5,9.9,7.699999999999999,0.0,5.5,0.5872483221476511,75.35000000000001,0.2511666666666667,P00472,P00472-2022,P00472,P00472-2022,441277.0,0.441277,Minimum / Two-Way / Replacement,Efficient Role Player,170.75442409189696,19102.90043290043,1756909.0909090906
2021-22,2022,frank ntilikina,Frank Ntilikina,DAL,PG,12,,124.80000000000001,22.799999999999997,12.0,9.600000000000001,8.399999999999999,1.2000000000000002,6.0,0.4647749510763209,74.39999999999998,0.24799999999999991,P00303,P00303-2022,P00303,P00303-2022,1669178.0,1.669178,Minimum / Two-Way / Replacement,Market Neutral,44.572837648231626,73209.56140350878,6730556.451612906
2021-22,2022,coby white,Coby White,CHI,G,5,,98.0,42.0,17.0,9.0,1.0,0.0,6.0,0.4449152542372881,72.9,0.24300000000000002,P00160,P00160-2022,P00160,P00160-2022,5837760.0,5.83776,Low-Cost Rotation Contract,Market Neutral,12.48766650222003,138994.2857142857,24023703.7037037
2021-22,2022,thaddeus young,Thaddeus Young,TOR,F,6,,87.0,19.799999999999997,18.0,10.2,4.800000000000001,1.2000000000000002,3.0,0.4987908101571946,71.69999999999999,0.23899999999999996,P00890,P00890-2022,P00890,P00890-2022,14190000.0,14.19,Mid-Tier Rotation Contract,High-Cost Low-Return,5.0528541226215635,716666.6666666667,59372384.9372385
2021-22,2022,damion lee,Damion Lee,GSW,SG,16,,124.8,32.0,25.6,6.4,1.6,0.0,6.4,0.45703839122486284,70.71999999999998,0.2357333333333333,P00194,P00194-2022,P00194,P00194-2022,1910860.0,1.91086,Minimum / Two-Way / Replacement,Market Neutral,37.00951404079838,59714.375,8106023.75565611
2021-22,2022,moses moody,Moses Moody,GSW,G,13,,105.3,41.6,7.8,3.9,2.6,2.6,2.6,0.6611570247933884,69.81,0.23270000000000002,P00707,P00707-2022,P00707,P00707-2022,3562200.0,3.5622,Low-Cost Rotation Contract,Market Neutral,19.597439784402898,85629.80769230769,15308122.045552213
2021-22,2022,trey murphy iii,Trey Murphy III,NOP,F,6,,120.0,31.200000000000003,15.0,3.0,3.0,1.2000000000000002,1.2000000000000002,0.6416584402764066,65.1,0.21699999999999997,P00927,P00927-2022,P00927,P00927-2022,3053760.0,3.05376,Minimum / Two-Way / Replacement,Market Neutral,21.317981766740015,97876.92307692306,14072626.7281106
2021-22,2022,josh green,Josh Green,DAL,G,16,,121.6,22.4,12.8,6.4,4.8,0.0,0.0,0.3465346534653465,61.76,0.20586666666666667,P00511,P00511-2022,P00511,P00511-2022,2957520.0,2.95752,Minimum / Two-Way / Replacement,Market Neutral,20.88236089696773,132032.14285714287,14366191.70984456
2021-22,2022,khris middleton,Khris Middleton,MIL,F,2,,71.0,29.0,10.0,14.0,3.0,0.0,11.0,0.5726698262243286,60.0,0.2,P00585,P00585-2022,P00585,P00585-2022,35500000.0,35.5,Max / Supermax-Level,Expensive but Worth It,1.6901408450704225,1224137.9310344828,177500000.0
2021-22,2022,torrey craig,Torrey Craig,PHO,SF,9,,69.3,19.8,15.299999999999999,5.3999999999999995,3.6,1.8,3.6,0.44212218649517687,58.86,0.19619999999999999,P00906,P00906-2022,P00906,P00906-2022,4878049.0,4.878049,Low-Cost Rotation Contract,Market Neutral,12.066299457016525,246366.1111111111,24862635.066258922
2021-22,2022,bismack biyombo,Bismack Biyombo,PHO,C,9,,86.39999999999999,25.2,18.900000000000002,5.3999999999999995,0.9,1.8,6.3,0.6340579710144929,57.780000000000015,0.19260000000000005,P00075,P00075-2022,P00075,P00075-2022,863368.0,0.863368,Minimum / Two-Way / Replacement,Efficient Role Player,66.9239536327499,34260.63492063492,4482699.896157839
2021-22,2022,naz reid,Naz Reid,MIN,C,5,,54.0,24.0,14.0,0.0,1.0,6.0,5.0,0.5976095617529881,56.8,0.18933333333333333,P00725,P00725-2022,P00725,P00725-2022,1782621.0,1.782621,Minimum / Two-Way / Replacement,Efficient Role Player,31.863194700387798,74275.875,9415251.760563381
2021-22,2022,jeff green,Jeff Green,DEN,F,5,,113.0,19.0,18.0,2.0,3.0,2.0,2.0,0.4947916666666667,56.599999999999994,0.18866666666666665,P00461,P00461-2022,P00461,P00461-2022,4500000.0,4.5,Low-Cost Rotation Contract,Market Neutral,12.577777777777776,236842.1052631579,23851590.10600707
2021-22,2022,jaxson hayes,Jaxson Hayes,NOP,C,6,,82.80000000000001,34.8,15.0,1.2000000000000002,0.0,1.7999999999999998,4.199999999999999,0.580929487179487,55.8,0.186,P00444,P00444-2022,P00444,P00444-2022,5348280.0,5.34828,Low-Cost Rotation Contract,Market Neutral,10.433260786645425,153686.20689655174,28754193.548387095
